Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-08-01 14:15:00-04:00,301.6485900878906,302.80499267578125,301.6178894042969,302.5899963378906,0,0.0,0.0
2025-08-01 14:20:00-04:00,302.59600830078125,303.1095886230469,302.0,303.0849914550781,1196656,0.0,0.0
2025-08-01 14:25:00-04:00,303.0599975585937,303.409912109375,302.6000061035156,303.29998779296875,1047073,0.0,0.0
2025-08-01 14:30:00-04:00,303.2615966796875,303.9140014648437,303.0299987792969,303.6181945800781,598402,0.0,0.0
2025-08-01 14:35:00-04:00,303.6400146484375,303.7300109863281,302.95001220703125,303.06500244140625,558896,0.0,0.0
2025-08-01 14:40:00-04:00,303.0632019042969,304.6000061035156,302.9200134277344,304.5213928222656,667831,0.0,0.0
2025-08-01 14:45:00-04:00,304.5191955566406,304.6000061035156,303.2200012207031,303.58990478515625,607665,0.0,0.0
2025-08-01 14:50:00-04:00,303.54888916015625,303.6199951171875,302.0400085449219,302.1499938964844,783729,0.0,0.0
2025-08-01 14:55:00-04:00,302.17999267578125,302.9700012207031,301.8699951171875,302.6000061035156,801019,0.0,0.0
2025-08-01 15:00:00-04:00,302.57000732421875,302.8999938964844,301.8699951171875,302.0451965332031,363148,0.0,0.0
2025-08-01 15:05:00-04:00,302.04998779296875,302.6400146484375,301.9901123046875,302.3299865722656,339458,0.0,0.0
2025-08-01 15:10:00-04:00,302.29998779296875,302.7699890136719,301.6499938964844,301.94500732421875,680090,0.0,0.0
2025-08-01 15:15:00-04:00,301.90008544921875,302.54998779296875,301.7799987792969,302.44000244140625,767817,0.0,0.0
2025-08-01 15:20:00-04:00,302.44000244140625,302.6199951171875,301.1600036621094,301.7749938964844,944232,0.0,0.0
2025-08-01 15:25:00-04:00,301.739990234375,302.260009765625,301.44000244140625,301.9800109863281,719002,0.0,0.0
2025-08-01 15:30:00-04:00,301.8900146484375,302.75,301.1000061035156,302.4700012207031,1764168,0.0,0.0
